customer_id,contract_type,monthly_charges,tenure,total_charges,Churn,charge_change_proxy,tickets_last_7_days,tickets_last_30_days,tickets_last_90_days,complaint_ticket,negative_ratio,sentiment_score_mean,ticket_type_count_billing,ticket_type_count_complaint,ticket_type_count_general,ticket_type_count_service_request,ticket_type_count_technical,mean_days_between_tickets
7299-GNVPL,Month-to-month,84.4,23,1936.85,No,0.18913043478261216,0.0,0.0,3.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,10.000000000011575
9743-DQKQW,Month-to-month,25.1,3,79.8,No,-1.4999999999999964,0.0,0.0,2.0,0.0,0.5,-0.5,1.0,0.0,1.0,0.0,0.0,3.000000000023148
1215-VFYVK,Month-to-month,48.25,4,202.25,No,-2.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9371-BITHB,Two year,19.85,52,1070.5,No,-0.7365384615384585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265-CYWIV,Month-to-month,99.6,4,347.65,Yes,12.6875,0.0,0.0,7.0,0.0,0.42857142857142855,-0.14285714285714285,0.0,0.0,4.0,1.0,2.0,9.166666666670524
9093-FPDLG,Month-to-month,94.2,11,999.9,No,3.3000000000000114,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
0541-FITGH,Month-to-month,62.15,2,113.1,No,5.600000000000001,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,1.0,1.0,0.0,38.00000000003472
6985-HAYWX,Month-to-month,79.3,26,2015.8,No,1.7692307692307736,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
7508-KBIMB,One year,56.25,24,1454.25,No,-4.34375,0.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,37.99999999996528
6838-HVLXG,Month-to-month,20.3,12,246.7,No,-0.25833333333333286,0.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,41.00000000002315
2277-DJJDL,Month-to-month,99.0,60,6017.9,No,-1.298333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897-OKVMW,Two year,90.6,64,5817.45,No,-0.29765625000000284,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5485-ITNPC,Two year,85.9,66,5595.3,No,1.1227272727272748,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0233-FTHAV,One year,79.2,60,4765.0,No,-0.21666666666666856,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,18.000000000034724
4644-PIZRT,One year,70.35,17,1201.65,No,-0.3352941176470665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8922-NPKBJ,Two year,19.35,42,867.3,No,-1.2999999999999972,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,21.499999999982638
2740-TVLFN,Month-to-month,50.15,1,50.15,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7771-CFQRQ,Two year,63.8,47,3007.25,No,-0.18404255319148888,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9512-PHSMG,Month-to-month,20.55,10,252.75,No,-4.724999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6963-EZQEE,Two year,88.55,70,6306.5,No,-1.5428571428571445,0.0,2.0,3.0,0.0,0.3333333333333333,0.0,1.0,0.0,2.0,0.0,0.0,11.500000000017362
2452-KDRRH,Month-to-month,101.4,67,6841.05,No,-0.7052238805970177,0.0,2.0,2.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,4.9999999999652776
2004-OCQXK,Month-to-month,81.95,1,81.95,Yes,0.0,2.0,6.0,9.0,1.0,0.4444444444444444,0.0,2.0,4.0,1.0,0.0,2.0,9.625000000011575
5027-QPKTE,Month-to-month,69.35,7,451.1,Yes,4.907142857142844,1.0,2.0,5.0,1.0,0.6,-0.4,0.0,4.0,0.0,1.0,0.0,16.000000000011575
4146-SVFUD,Month-to-month,44.6,1,44.6,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564-HJUVY,Month-to-month,63.75,4,226.2,No,7.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3617-XLSGQ,Two year,109.25,66,7082.5,No,1.9393939393939377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7517-LDMPS,Month-to-month,84.6,12,1017.35,No,-0.17916666666667425,0.0,0.0,3.0,0.0,0.3333333333333333,-0.3333333333333333,2.0,0.0,1.0,0.0,0.0,16.49999999998264
7244-KXYZN,One year,20.45,24,527.35,No,-1.5229166666666671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5226-NOZFC,Month-to-month,85.75,26,2146.5,No,3.1923076923076934,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2672-HUYVI,Month-to-month,91.1,6,455.3,Yes,15.216666666666654,0.0,1.0,8.0,1.0,0.625,-0.375,2.0,5.0,0.0,1.0,0.0,10.285714285707671
1400-WIVLL,Two year,107.95,57,5969.85,No,3.215789473684211,0.0,1.0,3.0,0.0,0.6666666666666666,-0.3333333333333333,0.0,0.0,0.0,2.0,1.0,39.49999999997107
7508-MYBOG,Month-to-month,86.1,14,1235.55,Yes,-2.153571428571425,0.0,2.0,8.0,1.0,0.375,0.125,1.0,3.0,1.0,3.0,0.0,8.571428571435185
8148-NLEGT,Two year,22.95,42,1014.25,No,-1.1988095238095262,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0148-DCDOS,Month-to-month,94.7,25,2362.1,Yes,0.21600000000000819,0.0,1.0,6.0,1.0,0.6666666666666666,-0.5,0.0,5.0,1.0,0.0,0.0,15.80000000000463
8347-GDTMP,Two year,19.45,64,1225.65,No,0.29921874999999787,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9992-RRAMN,Month-to-month,85.1,22,1873.7,Yes,-0.06818181818182723,0.0,2.0,10.0,1.0,0.5,-0.1,0.0,6.0,1.0,1.0,2.0,6.3333333333526225
6746-WAUWT,One year,19.7,19,386.5,No,-0.6421052631578945,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0310-MVLET,Month-to-month,99.15,61,6010.05,Yes,0.6245901639344282,0.0,4.0,9.0,1.0,0.5555555555555556,-0.4444444444444444,0.0,2.0,2.0,4.0,1.0,9.874999999997106
0428-IKYCP,Month-to-month,87.0,22,1850.65,No,2.8795454545454504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4550-VBOFE,Month-to-month,102.95,70,7101.5,Yes,1.5,0.0,0.0,7.0,1.0,0.7142857142857143,-0.5714285714285714,0.0,4.0,1.0,2.0,0.0,8.333333333325617
2187-PKZAY,Month-to-month,79.95,12,1043.4,No,-7.0,1.0,2.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,2.0,1.0,0.0,20.99999999998264
4003-OCTMP,One year,64.0,31,1910.75,No,2.3629032258064484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6652-YFFJO,Month-to-month,64.9,11,716.1,No,-0.20000000000000284,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.000000000023148
7225-IILWY,Two year,25.75,68,1686.15,No,0.9536764705882348,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
5248-RPYWW,Two year,90.15,72,6716.45,No,-3.1340277777777743,0.0,1.0,2.0,0.0,0.5,-0.5,1.0,0.0,0.0,0.0,1.0,70.99999999997685
7923-IYJWY,Two year,116.1,67,7839.85,No,-0.9126865671641866,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,23.500000000028933
3170-GWYKC,Month-to-month,104.95,60,6236.75,No,1.0041666666666629,1.0,1.0,2.0,0.0,0.5,-0.5,1.0,0.0,0.0,0.0,1.0,84.99999999997685
5696-QURRL,Month-to-month,45.05,1,45.05,Yes,0.0,1.0,1.0,6.0,1.0,1.0,-1.0,1.0,3.0,1.0,1.0,0.0,16.400000000025464
7409-KIUTL,Month-to-month,71.0,1,71.0,Yes,0.0,0.0,2.0,4.0,0.0,0.75,-0.75,1.0,0.0,1.0,2.0,0.0,23.666666666655093
9830-ECLEN,One year,50.0,58,2919.85,No,-0.3422413793103445,1.0,1.0,2.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,33.99999999997685
1732-VHUBQ,Month-to-month,70.55,47,3309.25,Yes,0.14042553191488594,1.0,3.0,5.0,1.0,0.2,0.6,1.0,4.0,0.0,0.0,0.0,20.50000000000868
0495-RVCBF,Month-to-month,79.7,1,79.7,Yes,0.0,0.0,0.0,4.0,1.0,0.75,-0.5,1.0,3.0,0.0,0.0,0.0,12.99999999998071
2668-TZSPS,Month-to-month,20.45,1,20.45,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7854-EDSSA,Month-to-month,59.0,22,1254.7,Yes,1.9681818181818187,0.0,0.0,4.0,1.0,0.5,-0.25,0.0,1.0,1.0,1.0,1.0,7.333333333314043
8869-TORSS,One year,60.35,48,2896.4,Yes,0.00833333333333286,1.0,2.0,10.0,1.0,0.8,-0.6,2.0,4.0,1.0,1.0,2.0,9.000000000007715
7446-SFAOA,One year,19.85,37,717.5,No,0.4581081081081102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9522-ZSINC,One year,19.95,13,253.8,No,0.4269230769230745,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,1.0,0.0,1.0,4.0000000000347224
8234-GSZYK,Two year,26.45,43,1110.05,No,0.6348837209302332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6505-OZNPG,Two year,63.4,6,348.8,No,5.266666666666666,0.0,2.0,3.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,20.999999999971063
6164-HAQTX,Two year,53.95,71,3888.65,No,-0.8197183098591552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0679-IDSTG,Month-to-month,69.25,1,69.25,Yes,0.0,0.0,4.0,7.0,1.0,0.7142857142857143,-0.5714285714285714,1.0,5.0,0.0,1.0,0.0,7.500000000017361
7765-LWVVH,Two year,95.1,72,6843.15,No,0.056250000000005684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658-TJVOA,Month-to-month,74.1,6,450.9,No,-1.0499999999999972,0.0,1.0,2.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,55.99999999997686
0953-LGOVU,Month-to-month,35.5,12,432.25,No,-0.5208333333333357,0.0,1.0,2.0,0.0,0.5,-0.5,1.0,0.0,0.0,0.0,1.0,66.99999999996528
2115-BFTIW,Month-to-month,70.95,25,1767.35,Yes,0.2560000000000002,1.0,2.0,7.0,1.0,0.5714285714285714,-0.2857142857142857,0.0,4.0,0.0,2.0,1.0,13.333333333348763
4692-NNQRU,One year,79.2,21,1742.45,No,-3.7738095238095184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7742-MYPGI,Month-to-month,48.8,6,297.35,No,-0.75833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0611-DFXKO,Month-to-month,89.0,20,1820.45,Yes,-2.022500000000008,0.0,3.0,9.0,1.0,0.4444444444444444,-0.2222222222222222,1.0,4.0,0.0,1.0,3.0,7.499999999965276
7780-OTDSO,Month-to-month,99.4,18,1742.95,Yes,2.569444444444443,0.0,1.0,8.0,1.0,0.5,-0.375,1.0,4.0,0.0,2.0,1.0,8.857142857147817
9619-GSATL,One year,55.45,43,2444.25,No,-1.3930232558139508,0.0,1.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,1.0,32.000000000011575
5622-UEJFI,Two year,25.4,35,949.8,No,-1.7371428571428567,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9747-DDZOS,Month-to-month,73.5,1,73.5,Yes,0.0,0.0,4.0,6.0,1.0,0.8333333333333334,-0.8333333333333334,0.0,3.0,0.0,1.0,2.0,10.400000000009259
0674-DGMAQ,Month-to-month,93.5,32,2970.8,No,0.6624999999999943,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6203-HBZPA,Two year,63.9,52,3334.95,No,-0.23365384615384954,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0484-FFVBJ,One year,64.85,32,2010.95,No,2.007812499999993,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0301-FIDRB,Two year,63.8,72,4684.3,No,-1.2597222222222229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4139-JPIAM,Month-to-month,44.45,51,2181.55,No,1.6745098039215662,0.0,1.0,3.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,2.0,17.00000000001736
2181-TIDSV,Two year,19.95,68,1303.25,No,0.7845588235294123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2761-XECQW,Month-to-month,43.35,8,371.4,No,-3.0749999999999957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936-CZAKF,Two year,49.65,49,2409.9,No,0.4683673469387699,1.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,30.00000000001158
9453-PATOS,Two year,85.1,72,6155.4,No,-0.3916666666666657,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,76.99999999996528
0564-JJHGS,Month-to-month,95.5,9,829.1,Yes,3.37777777777778,0.0,4.0,8.0,1.0,0.875,-0.875,1.0,7.0,0.0,0.0,0.0,9.142857142873678
3348-CFRNX,Month-to-month,92.35,28,2602.9,Yes,-0.6107142857142946,0.0,0.0,7.0,1.0,0.7142857142857143,-0.42857142857142855,1.0,4.0,0.0,1.0,1.0,8.666666666685957
4402-FTBXC,Month-to-month,89.8,54,4667.0,No,3.3740740740740733,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1428-GTBJJ,Month-to-month,74.55,11,824.75,Yes,-0.4272727272727366,0.0,5.0,8.0,1.0,0.875,-0.875,2.0,3.0,2.0,1.0,0.0,4.285714285696098
2931-XIQBR,One year,103.05,50,5153.5,No,-0.01999999999999602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0106-UGRDO,Two year,116.0,69,8182.85,No,-2.5920289855072554,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.3148148148148147e-11
5542-TBBWB,Month-to-month,69.9,1,69.9,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1930-QPBVZ,Two year,95.1,68,6683.4,No,-3.185294117647061,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
2606-PKWJB,One year,40.25,40,1564.05,No,1.1487499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5322-ZSMZY,Two year,25.75,31,755.6,No,1.3758064516129025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8059-UDZFY,Month-to-month,105.35,33,3465.05,No,0.3484848484848442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7740-BTPUX,Two year,113.6,55,6292.7,No,-0.8127272727272725,0.0,1.0,3.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,2.0,36.999999999988425
5220-AGAAX,Two year,24.0,68,1664.3,No,-0.47499999999999787,0.0,0.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,2.0,0.0,33.99999999996528
0208-BPQEJ,Month-to-month,19.4,12,198.1,No,2.8916666666666657,0.0,1.0,3.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,2.0,26.99999999998264
9435-JMLSX,Two year,86.1,71,6045.9,No,0.9464788732394425,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3352-ALMCK,Month-to-month,102.65,40,4108.15,No,-0.053749999999979536,1.0,1.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,2.0,40.000000000017366
5312-IRCFR,One year,92.85,64,5980.75,No,-0.5992187500000057,0.0,1.0,3.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,2.0,0.0,38.499999999988425
5294-IMHHT,One year,97.75,53,5043.2,No,2.5952830188679314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8802-UNOJF,Month-to-month,83.8,12,1029.75,Yes,-2.012500000000003,0.0,5.0,7.0,1.0,0.5714285714285714,-0.5714285714285714,2.0,1.0,1.0,1.0,2.0,9.833333333346836
6313-GIDIT,Month-to-month,54.45,53,2854.55,Yes,0.5905660377358473,0.0,6.0,10.0,1.0,0.6,-0.5,1.0,6.0,1.0,1.0,1.0,8.77777777779064
6176-YJWAS,Two year,97.95,72,7114.25,No,-0.8590277777777686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5310-NOOVA,Two year,19.95,46,907.05,No,0.23152173913043583,1.0,1.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,39.00000000002893
4526-EXKKN,Two year,24.6,40,973.95,No,0.25124999999999886,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5311-IHLEI,Month-to-month,50.95,12,605.75,No,0.47083333333333854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3987-KQDDU,Month-to-month,75.6,9,661.55,No,2.0944444444444485,0.0,0.0,3.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,15.999999999988429
3404-JNXAX,Month-to-month,80.75,51,4116.9,No,0.026470588235298464,1.0,1.0,2.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,49.99999999996528
5131-PONJI,Month-to-month,90.4,49,4494.65,No,-1.3275510204081513,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2845-AFFTX,Month-to-month,99.8,41,4259.3,Yes,-4.085365853658544,0.0,3.0,9.0,1.0,0.2222222222222222,0.2222222222222222,2.0,4.0,1.0,0.0,2.0,7.125000000018807
3489-VSFRD,One year,60.25,56,3282.75,No,1.6294642857142847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3345-JHUEO,Month-to-month,20.2,4,55.7,No,6.274999999999999,0.0,0.0,3.0,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,7.000000000028935
5815-HGGHV,One year,64.15,20,1274.45,No,0.427500000000002,0.0,1.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.0,1.0,0.0,29.99999999996528
5260-UMPWX,Month-to-month,20.25,26,493.95,No,1.2519230769230774,0.0,0.0,2.0,0.0,1.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.9999999999652779
2249-YPRNG,Month-to-month,105.85,20,2239.65,Yes,-6.132500000000007,0.0,2.0,8.0,1.0,0.5,-0.25,1.0,4.0,1.0,1.0,1.0,9.285714285710979
7410-YTJIK,Month-to-month,75.45,7,480.75,Yes,6.771428571428572,1.0,2.0,8.0,1.0,0.5,-0.25,0.0,7.0,1.0,0.0,0.0,12.285714285702712
4626-GYCZP,Month-to-month,93.85,7,635.6,Yes,3.049999999999997,2.0,4.0,10.0,1.0,0.9,-0.8,1.0,6.0,1.0,2.0,0.0,9.111111111113681
5649-RXQTV,Month-to-month,99.0,51,5038.15,No,0.21274509803922115,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
2674-MIAHT,Month-to-month,80.3,4,324.2,No,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2576-HXMPA,Month-to-month,19.55,1,19.55,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7587-AOVVU,Month-to-month,100.75,27,2793.55,No,-2.7148148148148152,0.0,2.0,2.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,15.000000000034722
5590-BYNII,Month-to-month,100.75,22,2095.0,Yes,5.522727272727266,0.0,1.0,7.0,1.0,0.2857142857142857,0.0,1.0,2.0,1.0,1.0,2.0,9.499999999980709
6898-MDLZW,Month-to-month,53.75,12,648.65,No,-0.30416666666666714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3237-AJGEH,Month-to-month,31.0,3,95.05,Yes,-0.6833333333333336,0.0,3.0,9.0,1.0,0.4444444444444444,-0.2222222222222222,1.0,4.0,1.0,2.0,1.0,5.500000000021701
4707-YNOQA,One year,25.6,34,917.15,No,-1.3749999999999964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9357-UJRUN,One year,58.35,24,1346.9,No,2.2291666666666643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1591-NFNLQ,Month-to-month,80.0,51,4242.35,Yes,-3.183333333333337,1.0,3.0,10.0,1.0,0.4,-0.1,1.0,2.0,1.0,4.0,2.0,9.333333333319187
8648-PFRMP,Month-to-month,46.35,14,672.7,No,-1.7000000000000028,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7663-CUXZB,Two year,113.75,59,6561.25,No,2.5423728813559308,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0258-NOKBL,Month-to-month,90.4,3,268.45,No,0.9166666666666714,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1163-VIPRI,Two year,109.3,65,7337.55,No,-3.5853846153846263,1.0,1.0,2.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,60.99999999996528
2815-CPTUL,Month-to-month,70.25,5,331.9,Yes,3.8700000000000045,1.0,1.0,4.0,1.0,0.5,-0.25,1.0,1.0,1.0,0.0,1.0,22.333333333341052
9348-ROUAI,Two year,90.3,59,5194.05,No,2.265254237288133,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9443-JUBUO,Two year,65.25,72,4478.85,No,3.0437499999999957,0.0,1.0,2.0,0.0,0.5,-0.5,1.0,0.0,1.0,0.0,0.0,54.99999999996528
0596-BQCEQ,Month-to-month,100.15,62,6283.3,Yes,-1.1935483870967687,1.0,2.0,5.0,1.0,0.4,0.0,1.0,4.0,0.0,0.0,0.0,19.74999999997396
1481-ZUWZA,Month-to-month,94.5,28,2659.4,Yes,-0.47857142857142776,0.0,3.0,8.0,1.0,0.875,-0.875,2.0,5.0,1.0,0.0,0.0,10.85714285713459
3043-TYBNO,Month-to-month,60.65,3,196.9,No,-4.983333333333341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4830-FAXFM,Month-to-month,24.1,19,439.2,No,0.9842105263157919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5906-BFOZT,Month-to-month,19.5,1,19.5,No,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
2960-NKRSO,Month-to-month,85.95,24,2107.15,No,-1.8479166666666629,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,24.99999999996528
8996-ZROXE,One year,53.5,57,3035.8,No,0.24035087719298076,0.0,1.0,2.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,64.00000000003472
5598-IKHQQ,Two year,25.45,72,1866.45,No,-0.47291666666666643,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0000000000347222
0397-ZXWQF,Two year,20.5,67,1430.95,No,-0.857462686567164,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5266-PFRQK,One year,20.85,52,1071.6,No,0.2423076923076941,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,14.999999999976852
4674-HGNUA,Two year,89.9,71,6457.15,No,-1.0457746478873133,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.999999999988426
6765-MBQNU,One year,26.0,26,684.05,No,-0.30961538461538396,0.0,1.0,2.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,17.00000000002315
9786-IJYDL,Two year,113.2,35,3914.05,No,1.3700000000000045,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,63.99999999996528
1303-SRDOK,Two year,69.05,55,3842.6,No,-0.8154545454545428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3769-MHZNV,Two year,20.1,33,670.35,No,-0.21363636363636118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6295-OSINB,Two year,109.65,72,7880.25,No,0.20208333333333428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3308-MHOOC,Month-to-month,19.2,1,19.2,No,0.0,0.0,1.0,3.0,0.0,0.0,0.6666666666666666,2.0,0.0,1.0,0.0,0.0,23.50000000003472
2309-OSFEU,Month-to-month,33.9,10,298.45,Yes,4.055,0.0,3.0,4.0,1.0,0.5,-0.25,0.0,2.0,0.0,1.0,1.0,19.999999999992284
2207-QPJED,Month-to-month,90.0,37,3371.75,No,-1.1283783783783718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4177-JPDFU,Month-to-month,34.0,12,442.45,No,-2.87083333333333,1.0,1.0,2.0,1.0,0.5,-0.5,0.0,1.0,0.0,1.0,0.0,64.00000000003472
2239-CFOUJ,One year,20.4,1,20.4,No,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,18.499999999971063
8046-DNVTL,Two year,38.6,62,2345.55,No,0.7685483870967715,0.0,0.0,2.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,9.000000000034722
2209-XADXF,Month-to-month,25.25,1,25.25,No,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
